position,gene,LA
5396219.5960123,gene539,FALSE
5396491.77183164,gene539,FALSE
5396520.68548344,gene539,FALSE
5396587.28036098,gene539,FALSE
5396595.59588635,gene539,FALSE
5397126.15059223,gene539,FALSE
5397683.71521983,gene539,FALSE
5397905.15347387,gene539,FALSE
5397971.1497355,gene539,FALSE
5398251.5737539,gene539,FALSE
5398288.705732,gene539,FALSE
5398329.16792064,gene539,FALSE
5398384.61032137,gene539,FALSE
5398734.79064833,gene539,FALSE
5398811.81137516,gene539,FALSE
5398863.3395027,gene539,FALSE
5398884.06113847,gene539,FALSE
5398903.11935699,gene539,FALSE
5398973.67059554,gene539,FALSE
5399022.3191313,gene539,FALSE
5399263.67506312,gene539,FALSE
5399429.78081502,gene539,FALSE
5399748.79539442,gene539,FALSE
5399931.87762098,gene539,FALSE
5400085.81256728,gene540,FALSE
5400497.80295696,gene540,FALSE
5400552.19451013,gene540,FALSE
5400803.69577101,gene540,FALSE
5401199.1098609,gene540,FALSE
5401250.40554163,gene540,FALSE
5401431.28693989,gene540,FALSE
5401577.09493459,gene540,FALSE
5401884.03230336,gene540,FALSE
5401938.2411283,gene540,FALSE
5401957.68802413,gene540,FALSE
5402011.76075979,gene540,FALSE
5402037.82322382,gene540,FALSE
5402226.88030684,gene540,FALSE
5402546.05921917,gene540,FALSE
5402561.7828486,gene540,FALSE
5402757.07607543,gene540,FALSE
5402870.19558282,gene540,FALSE
5403089.44925305,gene540,FALSE
5403387.48149773,gene540,FALSE
5403561.43611235,gene540,FALSE
5403716.85985823,gene540,FALSE
5403967.76437867,gene540,FALSE
5403977.71093959,gene540,FALSE
5404015.88086061,gene540,FALSE
5404761.51282433,gene540,FALSE
5404867.47549336,gene540,FALSE
5404923.2632019,gene540,FALSE
5405112.3009753,gene540,FALSE
5405295.97926067,gene540,FALSE
5405409.77317186,gene540,FALSE
5405505.93768341,gene540,FALSE
5405695.67359984,gene540,FALSE
5405817.08641894,gene540,FALSE
5406355.58379191,gene540,FALSE
5406526.62563919,gene540,FALSE
5406695.57942641,gene540,FALSE
5406802.89818426,gene540,FALSE
5406911.78016681,gene540,FALSE
5407018.1065049,gene540,FALSE
5407164.06697407,gene540,FALSE
5407484.19358395,gene540,FALSE
5407514.08541081,gene540,FALSE
5407739.76345079,gene540,FALSE
5407923.87922349,gene540,FALSE
5408325.56554568,gene540,FALSE
5408497.10774142,gene540,FALSE
5408572.94486137,gene540,FALSE
5408683.01924318,gene540,FALSE
5408871.87679954,gene540,FALSE
5408872.70571897,gene540,FALSE
5408899.44115279,gene540,FALSE
5409069.2068594,gene540,FALSE
5409134.44739281,gene540,FALSE
5409294.87594403,gene540,FALSE
5409386.73823191,gene540,FALSE
5409782.6323356,gene540,FALSE
5409792.3210267,gene540,FALSE
5409793.29958449,gene540,FALSE
5409800.74098601,gene540,FALSE
5410055.65541995,gene541,FALSE
5410076.80478186,gene541,FALSE
5410263.28503391,gene541,FALSE
5410332.30945559,gene541,FALSE
5410342.64012808,gene541,FALSE
5410513.12428059,gene541,FALSE
5410817.58889412,gene541,FALSE
5410973.17690961,gene541,FALSE
5411012.59193149,gene541,FALSE
5411079.66459946,gene541,FALSE
5411153.7280016,gene541,FALSE
5411244.15799753,gene541,FALSE
5411276.09725208,gene541,FALSE
5411308.03145196,gene541,FALSE
5411428.66471934,gene541,FALSE
5411446.43524482,gene541,FALSE
5411516.25241854,gene541,FALSE
5411552.20037429,gene541,FALSE
5411632.69682544,gene541,FALSE
5412072.89006396,gene541,FALSE
5412421.01265448,gene541,FALSE
5412483.91936702,gene541,FALSE
5412571.98722874,gene541,FALSE
5412928.87695201,gene541,FALSE
5412971.78440931,gene541,FALSE
5413260.48055214,gene541,FALSE
5413265.35749326,gene541,FALSE
5413300.33279039,gene541,FALSE
5413393.79780882,gene541,FALSE
5413423.1183221,gene541,FALSE
5413600.89689843,gene541,FALSE
5413673.99981058,gene541,FALSE
5413776.45302047,gene541,FALSE
5413895.78736505,gene541,FALSE
5414049.41567729,gene541,FALSE
5414094.16350954,gene541,FALSE
5414131.94139089,gene541,FALSE
5414171.57349621,gene541,FALSE
5414301.33351581,gene541,FALSE
5414605.75601911,gene541,FALSE
5414731.83463729,gene541,FALSE
5415045.51627336,gene541,FALSE
5415457.87392681,gene541,FALSE
5415577.6441975,gene541,FALSE
5415699.38274533,gene541,FALSE
5416078.11288974,gene541,FALSE
5416148.12086179,gene541,FALSE
5416254.6268796,gene541,FALSE
5416394.48201062,gene541,FALSE
5416941.29021849,gene541,FALSE
5417123.15018056,gene541,FALSE
5417177.56077237,gene541,FALSE
5417258.64092897,gene541,FALSE
5417300.35883489,gene541,FALSE
5417342.66241984,gene541,FALSE
5417354.21678739,gene541,FALSE
5417462.93072864,gene541,FALSE
5417481.02364794,gene541,FALSE
5417704.84725747,gene541,FALSE
5417975.51129237,gene541,FALSE
5418019.78955977,gene541,FALSE
5418558.91848231,gene541,FALSE
5419017.74387989,gene541,FALSE
5419099.62731629,gene541,FALSE
5419380.473243,gene541,FALSE
5419648.52816164,gene541,FALSE
5419699.44470176,gene541,FALSE
5419720.7093251,gene541,FALSE
5419785.99597879,gene541,FALSE
5419892.22563173,gene541,FALSE
5420100.32285658,gene542,FALSE
5420179.14887488,gene542,FALSE
5420340.74012748,gene542,FALSE
5420587.52372726,gene542,FALSE
5420874.6467391,gene542,FALSE
5420949.49700108,gene542,FALSE
5421266.31305448,gene542,FALSE
5421521.34833436,gene542,FALSE
5421712.80644378,gene542,FALSE
5421830.43201665,gene542,FALSE
5422016.08508779,gene542,FALSE
5422183.39000494,gene542,FALSE
5422212.21718836,gene542,FALSE
5422299.88153201,gene542,FALSE
5422396.54781211,gene542,FALSE
5422501.83047044,gene542,FALSE
5422608.74249599,gene542,FALSE
5422711.53590267,gene542,FALSE
5422714.7099208,gene542,FALSE
5422738.81157198,gene542,FALSE
5422811.2911544,gene542,FALSE
5422840.78212921,gene542,FALSE
5422863.2442038,gene542,FALSE
5422924.48233813,gene542,FALSE
5422989.93815236,gene542,FALSE
5423070.76937111,gene542,FALSE
5423225.64510243,gene542,FALSE
5423332.21649899,gene542,FALSE
5423467.19450073,gene542,FALSE
5423637.82332436,gene542,FALSE
5423664.549019,gene542,FALSE
5423816.83213728,gene542,FALSE
5424080.74220794,gene542,FALSE
5424187.73382669,gene542,FALSE
5424242.80450506,gene542,FALSE
5424344.0221804,gene542,FALSE
5424347.345697,gene542,FALSE
5424523.55152832,gene542,FALSE
5424605.94064781,gene542,FALSE
5424681.68030726,gene542,FALSE
5424723.06023929,gene542,FALSE
5424833.70549511,gene542,FALSE
5424964.12805242,gene542,FALSE
5424975.76969816,gene542,FALSE
5425217.56912374,gene542,FALSE
5425385.2140326,gene542,FALSE
5425418.05702648,gene542,FALSE
5425726.28838941,gene542,FALSE
5426061.90825114,gene542,FALSE
5426062.36143873,gene542,FALSE
5427000.16217544,gene542,FALSE
5427458.34775383,gene542,FALSE
5427478.89557589,gene542,FALSE
5427827.60537475,gene542,FALSE
5428138.05236443,gene542,FALSE
5428232.30658984,gene542,FALSE
5428606.19603006,gene542,FALSE
5428738.4893939,gene542,FALSE
5428827.38953929,gene542,FALSE
5429363.03691349,gene542,FALSE
5429417.01625641,gene542,FALSE
5429516.57705288,gene542,FALSE
5429536.2849946,gene542,FALSE
5429589.71598149,gene542,FALSE
5429612.51177175,gene542,FALSE
5429737.95478692,gene542,FALSE
5429860.56372523,gene542,FALSE
5430143.68190699,gene543,FALSE
5430359.60401231,gene543,FALSE
5430479.85444289,gene543,FALSE
5430727.4076679,gene543,FALSE
5430830.21662503,gene543,FALSE
5430907.20136093,gene543,FALSE
5430955.48478886,gene543,FALSE
5431255.62491594,gene543,FALSE
5431370.77747146,gene543,FALSE
5431572.19510931,gene543,FALSE
5431649.55529907,gene543,FALSE
5431879.87999478,gene543,FALSE
5431964.03610585,gene543,FALSE
5432066.87840531,gene543,FALSE
5432117.59233801,gene543,FALSE
5432326.05151576,gene543,FALSE
5432522.55071308,gene543,FALSE
5432745.01757929,gene543,FALSE
5432918.52986673,gene543,FALSE
5432937.73580226,gene543,FALSE
5433083.57545634,gene543,FALSE
5433255.04952642,gene543,FALSE
5433584.25489018,gene543,FALSE
5433667.65164072,gene543,FALSE
5433756.73936182,gene543,FALSE
5433825.61683422,gene543,FALSE
5433837.89122413,gene543,FALSE
5434043.11901472,gene543,FALSE
5434209.49548184,gene543,FALSE
5434389.79463203,gene543,FALSE
5434641.28395535,gene543,FALSE
5434733.00465848,gene543,FALSE
5434828.22160421,gene543,FALSE
5434868.70839536,gene543,FALSE
5435149.57426547,gene543,FALSE
5435210.68218738,gene543,FALSE
5435285.62802441,gene543,FALSE
5435424.28777783,gene543,FALSE
5435451.5740159,gene543,FALSE
5435861.37225713,gene543,FALSE
5436059.95037688,gene543,FALSE
5436089.3633609,gene543,FALSE
5436090.35076133,gene543,FALSE
5436183.80832816,gene543,FALSE
5436366.64840698,gene543,FALSE
5436524.59011764,gene543,FALSE
5436660.83003183,gene543,FALSE
5436731.21129646,gene543,FALSE
5436731.29288638,gene543,FALSE
5436768.02330557,gene543,FALSE
5436900.2773504,gene543,FALSE
5437374.70725563,gene543,FALSE
5437546.69644932,gene543,FALSE
5437779.60529777,gene543,FALSE
5437798.80272098,gene543,FALSE
5437863.99853781,gene543,FALSE
5437882.00110201,gene543,FALSE
5437955.47689078,gene543,FALSE
5438420.76760717,gene543,FALSE
5438933.40143333,gene543,FALSE
5438954.92517855,gene543,FALSE
5439047.88600222,gene543,FALSE
5439087.76949737,gene543,FALSE
5439153.77350058,gene543,FALSE
5439603.16220764,gene543,FALSE
5439878.89873978,gene543,FALSE
5439883.40764896,gene543,FALSE
5439909.54237272,gene543,FALSE
5440062.63267453,gene544,FALSE
5440167.55514503,gene544,FALSE
5440359.71017051,gene544,FALSE
5440406.74906079,gene544,FALSE
5440570.93887357,gene544,FALSE
5440625.19630417,gene544,FALSE
5440646.2718043,gene544,FALSE
5440661.31005529,gene544,FALSE
5440739.52163303,gene544,FALSE
5441225.21514217,gene544,FALSE
5441466.22376473,gene544,FALSE
5441699.93778573,gene544,FALSE
5441705.05136725,gene544,FALSE
5441780.05415768,gene544,FALSE
5442277.06029359,gene544,FALSE
5442464.79512946,gene544,FALSE
5442561.67975409,gene544,FALSE
5442768.39720249,gene544,FALSE
5442818.3008917,gene544,FALSE
5442908.38451429,gene544,FALSE
5443341.39062782,gene544,FALSE
5443789.22651261,gene544,FALSE
5444016.89161029,gene544,FALSE
5444407.99395597,gene544,FALSE
5444652.07760895,gene544,FALSE
5444695.64569095,gene544,FALSE
5444867.69337904,gene544,FALSE
5444972.11358174,gene544,FALSE
5444984.07664709,gene544,FALSE
5445260.8889053,gene544,FALSE
5445337.46157331,gene544,FALSE
5445800.59385531,gene544,FALSE
5445949.36837727,gene544,FALSE
5446105.5162875,gene544,FALSE
5446172.6361074,gene544,FALSE
5446296.86733608,gene544,FALSE
5446358.11308855,gene544,FALSE
5446482.14482167,gene544,FALSE
5446775.22027346,gene544,FALSE
5446822.1094382,gene544,FALSE
5447081.025041,gene544,FALSE
5447094.94522344,gene544,FALSE
5447554.53562018,gene544,FALSE
5447909.24264154,gene544,FALSE
5447980.7620839,gene544,FALSE
5448072.75771778,gene544,FALSE
5448402.69678453,gene544,FALSE
5448686.13207761,gene544,FALSE
5448777.06020763,gene544,FALSE
5448828.60291217,gene544,FALSE
5448846.70695778,gene544,FALSE
5449090.59039768,gene544,FALSE
5449113.13591634,gene544,FALSE
5449148.29899076,gene544,FALSE
5449533.51335846,gene544,FALSE
5449615.61400289,gene544,FALSE
5449670.17773014,gene544,FALSE
5449831.41394017,gene544,FALSE
5449902.56809559,gene544,FALSE
5450295.24625625,gene545,FALSE
5450514.22500895,gene545,FALSE
5450694.36998702,gene545,FALSE
5450785.95218968,gene545,FALSE
5450936.69752996,gene545,FALSE
5450997.81213717,gene545,FALSE
5451044.37930473,gene545,FALSE
5451085.01055121,gene545,FALSE
5451549.14162318,gene545,FALSE
5451965.50231194,gene545,FALSE
5451973.39941282,gene545,FALSE
5452007.55121776,gene545,FALSE
5452623.29583461,gene545,FALSE
5452837.81080469,gene545,FALSE
5452841.00275219,gene545,FALSE
5453122.50092698,gene545,FALSE
5453324.70018863,gene545,FALSE
5453332.42414169,gene545,FALSE
5453826.37841464,gene545,FALSE
5453893.11943453,gene545,FALSE
5454044.14264846,gene545,FALSE
5454051.4950811,gene545,FALSE
5454097.69357182,gene545,FALSE
5454114.17118712,gene545,FALSE
5454231.26435203,gene545,FALSE
5454261.59150969,gene545,FALSE
5454305.92266259,gene545,FALSE
5454365.99862966,gene545,FALSE
5454580.38220386,gene545,FALSE
5455102.23070544,gene545,FALSE
5455234.87767565,gene545,FALSE
5455364.63226529,gene545,FALSE
5455765.11688886,gene545,FALSE
5456237.34610291,gene545,FALSE
5456313.84049275,gene545,FALSE
5456411.39937703,gene545,FALSE
5456514.35575087,gene545,FALSE
5456519.60506345,gene545,FALSE
5456613.06913335,gene545,FALSE
5457228.33415813,gene545,FALSE
5457243.24849199,gene545,FALSE
5457840.63684345,gene545,FALSE
5458110.60671758,gene545,FALSE
5458221.46687455,gene545,FALSE
5458238.07943173,gene545,FALSE
5458361.15819812,gene545,FALSE
5458430.25216233,gene545,FALSE
5458449.64236135,gene545,FALSE
5458471.34350963,gene545,FALSE
5458525.41036244,gene545,FALSE
5458568.33865598,gene545,FALSE
5458765.52775735,gene545,FALSE
5459156.72919553,gene545,FALSE
5459217.50976502,gene545,FALSE
5459359.63262655,gene545,FALSE
5459375.83462122,gene545,FALSE
5459561.7386341,gene545,FALSE
5459625.16158344,gene545,FALSE
5459714.35485888,gene545,FALSE
5459846.23370697,gene545,FALSE
5460004.77236889,gene546,FALSE
5460263.15353634,gene546,FALSE
5460315.0195462,gene546,FALSE
5460598.09159062,gene546,FALSE
5460910.79897247,gene546,FALSE
5461003.26017787,gene546,FALSE
5461264.34016334,gene546,FALSE
5461336.52515861,gene546,FALSE
5461418.41089655,gene546,FALSE
5461633.58114009,gene546,FALSE
5461675.87903157,gene546,FALSE
5461742.59035912,gene546,FALSE
5461769.86201677,gene546,FALSE
5461912.13775781,gene546,FALSE
5462088.86933967,gene546,FALSE
5462347.21817915,gene546,FALSE
5462652.90291645,gene546,FALSE
5462729.75638509,gene546,FALSE
5462791.3773648,gene546,FALSE
5463316.21685365,gene546,FALSE
5463435.20630314,gene546,FALSE
5463587.25436462,gene546,FALSE
5463736.35241525,gene546,FALSE
5463767.11978018,gene546,FALSE
5463832.83276191,gene546,FALSE
5464162.21435923,gene546,FALSE
5464274.34717771,gene546,FALSE
5464466.37710136,gene546,FALSE
5464512.32936153,gene546,FALSE
5464598.71262464,gene546,FALSE
5464722.37725536,gene546,FALSE
5464846.10528669,gene546,FALSE
5464866.08242383,gene546,FALSE
5464870.48850203,gene546,FALSE
5465235.90900693,gene546,FALSE
5465241.27571479,gene546,FALSE
5465346.33525325,gene546,FALSE
5465364.67276993,gene546,FALSE
5465433.48627531,gene546,FALSE
5465504.18454688,gene546,FALSE
5465604.14836567,gene546,FALSE
5465749.55581442,gene546,FALSE
5465922.56065734,gene546,FALSE
5465950.02905015,gene546,FALSE
5465971.53330786,gene546,FALSE
5465980.3733748,gene546,FALSE
5466125.21449337,gene546,FALSE
5466228.9692122,gene546,FALSE
5466276.66472604,gene546,FALSE
5466351.38007636,gene546,FALSE
5466351.7201164,gene546,FALSE
5466384.26101288,gene546,FALSE
5466390.1235252,gene546,FALSE
5466517.70812459,gene546,FALSE
5466658.82742538,gene546,FALSE
5466744.65814799,gene546,FALSE
5466787.88337906,gene546,FALSE
5466808.29641845,gene546,FALSE
5467564.56259977,gene546,FALSE
5467615.12752862,gene546,FALSE
5467626.53687762,gene546,FALSE
5467877.53800516,gene546,FALSE
5468066.91797958,gene546,FALSE
5468476.84896289,gene546,FALSE
5468495.77194262,gene546,FALSE
5468537.9949741,gene546,FALSE
5468592.91636956,gene546,FALSE
5468617.70796543,gene546,FALSE
5468783.64699974,gene546,FALSE
5468994.08532423,gene546,FALSE
5469023.62670678,gene546,FALSE
5469332.53384203,gene546,FALSE
5469458.15763952,gene546,FALSE
5469818.7883233,gene546,FALSE
5469869.594811,gene546,FALSE
5470108.86619261,gene547,FALSE
5470110.73903895,gene547,FALSE
5470240.26457187,gene547,FALSE
5470299.77498576,gene547,FALSE
5470373.45058052,gene547,FALSE
5470443.69060797,gene547,FALSE
5470527.51265064,gene547,FALSE
5470743.22306423,gene547,FALSE
5470914.38176809,gene547,FALSE
5471011.08130394,gene547,FALSE
5471690.287156,gene547,FALSE
5472000.09249475,gene547,FALSE
5472291.49222411,gene547,FALSE
5472413.53829293,gene547,FALSE
5472455.56534389,gene547,FALSE
5472485.73058934,gene547,FALSE
5472579.5681131,gene547,FALSE
5472764.85359211,gene547,FALSE
5472810.03038574,gene547,FALSE
5473229.65460579,gene547,FALSE
5473282.77505765,gene547,FALSE
5473476.35934828,gene547,FALSE
5473587.89461199,gene547,FALSE
5473663.84921069,gene547,FALSE
5474010.78413428,gene547,FALSE
5474025.09391308,gene547,FALSE
5474053.30472626,gene547,FALSE
5474114.42974469,gene547,FALSE
5474134.92644341,gene547,FALSE
5474253.96602233,gene547,FALSE
5474284.00149961,gene547,FALSE
5474466.96326326,gene547,FALSE
5474524.35005147,gene547,FALSE
5474608.73852764,gene547,FALSE
5474640.68933117,gene547,FALSE
5474952.47756852,gene547,FALSE
5475447.51163061,gene547,FALSE
5475719.77074448,gene547,FALSE
5475944.95932572,gene547,FALSE
5476077.00521198,gene547,FALSE
5476121.28818398,gene547,FALSE
5476140.34563646,gene547,FALSE
5476331.6559419,gene547,FALSE
5476472.0192737,gene547,FALSE
5476883.13492761,gene547,FALSE
5476919.73152063,gene547,FALSE
5477014.11686372,gene547,FALSE
5477177.98276395,gene547,FALSE
5477234.10823737,gene547,FALSE
5477241.56576728,gene547,FALSE
5477249.97305083,gene547,FALSE
5477458.90893102,gene547,FALSE
5477463.1124092,gene547,FALSE
5477517.79044421,gene547,FALSE
5477794.90184448,gene547,FALSE
5478039.16545391,gene547,FALSE
5478235.6512382,gene547,FALSE
5478510.87951521,gene547,FALSE
5478519.8050796,gene547,FALSE
5478564.96607388,gene547,FALSE
5478589.29989838,gene547,FALSE
5478668.51404775,gene547,FALSE
5479235.82433905,gene547,FALSE
5479353.60723274,gene547,FALSE
5479401.74676711,gene547,FALSE
5479534.17690005,gene547,FALSE
5479751.71926551,gene547,FALSE
5479795.564997,gene547,FALSE
5479880.33442765,gene547,FALSE
5480175.64386595,gene548,FALSE
5480225.94192079,gene548,FALSE
5480943.95927248,gene548,FALSE
5481087.6439486,gene548,FALSE
5481133.55247928,gene548,FALSE
5481148.64054026,gene548,FALSE
5481197.59503731,gene548,FALSE
5481284.16478652,gene548,FALSE
5481467.12064709,gene548,FALSE
5481670.75614031,gene548,FALSE
5481913.04465503,gene548,FALSE
5481967.35111531,gene548,FALSE
5482094.67714133,gene548,FALSE
5482111.21270141,gene548,FALSE
5482129.88602445,gene548,FALSE
5482510.1906806,gene548,FALSE
5482515.34637174,gene548,FALSE
5482718.91025205,gene548,FALSE
5482805.2138931,gene548,FALSE
5483355.41724414,gene548,FALSE
5483447.74314978,gene548,FALSE
5484002.31072149,gene548,FALSE
5484113.98485041,gene548,FALSE
5484526.3187965,gene548,FALSE
5484598.40465337,gene548,FALSE
5484617.02058557,gene548,FALSE
5484850.95757525,gene548,FALSE
5485126.32471856,gene548,FALSE
5485222.49861488,gene548,FALSE
5485349.58745452,gene548,FALSE
5485400.55822524,gene548,FALSE
5486235.59125653,gene548,FALSE
5486288.28566697,gene548,FALSE
5486349.27250577,gene548,FALSE
5486590.62925576,gene548,FALSE
5487022.35741786,gene548,FALSE
5487043.28405416,gene548,FALSE
5487091.6344272,gene548,FALSE
5487199.52386793,gene548,FALSE
5487242.00363925,gene548,FALSE
5487779.48136974,gene548,FALSE
5487862.13848722,gene548,FALSE
5487901.31138046,gene548,FALSE
5488319.78673889,gene548,FALSE
5488726.86804861,gene548,FALSE
5489003.01252213,gene548,FALSE
5489018.91958042,gene548,FALSE
5489077.08505034,gene548,FALSE
5489148.84750168,gene548,FALSE
5489231.64259201,gene548,FALSE
5489398.31013558,gene548,FALSE
5489490.04954361,gene548,FALSE
5489504.48671375,gene548,FALSE
5489591.26678895,gene548,FALSE
5489633.56399093,gene548,FALSE
5489670.57131149,gene548,FALSE
5489737.08572977,gene548,FALSE
5489738.5230464,gene548,FALSE
5490491.70255195,gene549,FALSE
5490613.99242841,gene549,FALSE
5490716.68702095,gene549,FALSE
5490730.91342857,gene549,FALSE
5491008.03719519,gene549,FALSE
5491295.81051646,gene549,FALSE
5491437.47631739,gene549,FALSE
5491469.21873076,gene549,FALSE
5491474.26520723,gene549,FALSE
5491500.62710309,gene549,FALSE
5491547.37810837,gene549,FALSE
5491767.92863502,gene549,FALSE
5491810.22705815,gene549,FALSE
5492231.96352134,gene549,FALSE
5492260.7758129,gene549,FALSE
5492291.68831671,gene549,FALSE
5492368.36396557,gene549,FALSE
5492375.55984366,gene549,FALSE
5492620.86461967,gene549,FALSE
5492722.08151466,gene549,FALSE
5492795.19915275,gene549,FALSE
5493107.92809953,gene549,FALSE
5493116.50680844,gene549,FALSE
5493442.74038449,gene549,FALSE
5493587.1920182,gene549,FALSE
5493780.36830578,gene549,FALSE
5493986.63702704,gene549,FALSE
5494231.42702902,gene549,FALSE
5494388.13542002,gene549,FALSE
5494437.72499262,gene549,FALSE
5494573.49021919,gene549,FALSE
5494682.67539413,gene549,FALSE
5494747.36636679,gene549,FALSE
5494805.48370588,gene549,FALSE
5494987.29293212,gene549,FALSE
5495050.79058554,gene549,FALSE
5495098.33981984,gene549,FALSE
5495136.6255632,gene549,FALSE
5495190.72747662,gene549,FALSE
5495454.44459514,gene549,FALSE
5495965.83449605,gene549,FALSE
5496404.24895061,gene549,FALSE
5496601.93827708,gene549,FALSE
5496718.76376411,gene549,FALSE
5497266.1229453,gene549,FALSE
5497478.92534882,gene549,FALSE
5497554.59400565,gene549,FALSE
5497612.5285307,gene549,FALSE
5497747.7474748,gene549,FALSE
5497784.08062511,gene549,FALSE
5497822.42854312,gene549,FALSE
5497933.27822166,gene549,FALSE
5498235.80281331,gene549,FALSE
5498389.84930066,gene549,FALSE
5498836.22241552,gene549,FALSE
5499246.75134041,gene549,FALSE
5499371.92654099,gene549,FALSE
5499452.09586993,gene549,FALSE
5499476.23992193,gene549,FALSE
5499546.13594411,gene549,FALSE
5499664.81254669,gene549,FALSE
5499763.09123816,gene549,FALSE
5499763.82471984,gene549,FALSE
5499801.96971912,gene549,FALSE
5500097.17365175,gene550,FALSE
5500305.8485058,gene550,FALSE
5500317.47440291,gene550,FALSE
5500731.00956256,gene550,FALSE
5500735.17451871,gene550,FALSE
5501036.49106397,gene550,FALSE
5501052.82638138,gene550,FALSE
5501248.14284062,gene550,FALSE
5501272.31352033,gene550,FALSE
5501321.31243038,gene550,FALSE
5501477.92330767,gene550,FALSE
5501478.78978042,gene550,FALSE
5501692.9359965,gene550,FALSE
5501875.47006897,gene550,FALSE
5502182.60544568,gene550,FALSE
5502377.8920501,gene550,FALSE
5502504.8421045,gene550,FALSE
5502516.12906947,gene550,FALSE
5502664.74218708,gene550,FALSE
5502775.65339965,gene550,FALSE
5502784.06218704,gene550,FALSE
5502973.55142529,gene550,FALSE
5503008.51799049,gene550,FALSE
5503130.4060685,gene550,FALSE
5503208.99388085,gene550,FALSE
5503261.76485512,gene550,FALSE
5503425.61168133,gene550,FALSE
5503503.65751656,gene550,FALSE
5503940.48593223,gene550,FALSE
5504155.76230502,gene550,FALSE
5504160.70718128,gene550,FALSE
5504246.4272197,gene550,FALSE
5505061.90916058,gene550,FALSE
5505066.89578454,gene550,FALSE
5505105.77186481,gene550,FALSE
5505152.18594731,gene550,FALSE
5505562.24833708,gene550,FALSE
5505725.9377501,gene550,FALSE
5506043.70935262,gene550,FALSE
5506068.60986445,gene550,FALSE
5506104.1087387,gene550,FALSE
5506558.95779017,gene550,FALSE
5506651.22531787,gene550,FALSE
5506804.26897481,gene550,FALSE
5506884.48362861,gene550,FALSE
5506976.21643788,gene550,FALSE
5507084.83678056,gene550,FALSE
5507119.14850013,gene550,FALSE
5507300.77217237,gene550,FALSE
5507420.70514861,gene550,FALSE
5508063.39092785,gene550,FALSE
5508089.54837842,gene550,FALSE
5508277.58416208,gene550,FALSE
5508629.22484576,gene550,FALSE
5508789.77271545,gene550,FALSE
5508882.06654219,gene550,FALSE
5509308.22614773,gene550,FALSE
5510055.26966415,gene551,FALSE
5510069.26245329,gene551,FALSE
5510158.77884006,gene551,FALSE
5510332.97113423,gene551,FALSE
5510354.01043011,gene551,FALSE
5510562.93023862,gene551,FALSE
5510709.18196606,gene551,FALSE
5510940.98160276,gene551,FALSE
5511038.29698719,gene551,FALSE
5511099.6398435,gene551,FALSE
5511961.51140115,gene551,FALSE
5512093.12940728,gene551,FALSE
5512402.36373004,gene551,FALSE
5512412.67378605,gene551,FALSE
5512814.26366178,gene551,FALSE
5512960.87428712,gene551,FALSE
5513051.67382117,gene551,FALSE
5513314.3775222,gene551,FALSE
5513468.53576545,gene551,FALSE
5514009.95853308,gene551,FALSE
5514032.71517391,gene551,FALSE
5514225.22615625,gene551,FALSE
5514244.80533227,gene551,FALSE
5514635.98796525,gene551,FALSE
5514639.71726701,gene551,FALSE
5515434.90702745,gene551,FALSE
5515498.67404822,gene551,FALSE
5515549.86461978,gene551,FALSE
5515587.82082189,gene551,FALSE
5515619.89682563,gene551,FALSE
5515888.0743133,gene551,FALSE
5516087.01899499,gene551,FALSE
5516323.41522799,gene551,FALSE
5516703.78887175,gene551,FALSE
5516944.34730802,gene551,FALSE
5516985.72403513,gene551,FALSE
5517118.97066739,gene551,FALSE
5517225.0410529,gene551,FALSE
5517499.64216068,gene551,FALSE
5517933.11277279,gene551,FALSE
5518341.49800724,gene551,FALSE
5518377.08657174,gene551,FALSE
5518434.21603553,gene551,FALSE
5518829.57082785,gene551,FALSE
5519178.33526852,gene551,FALSE
5519267.19383569,gene551,FALSE
5519547.16076159,gene551,FALSE
5519588.26303016,gene551,FALSE
5519998.8546681,gene551,FALSE
5520239.70900644,gene552,FALSE
5520462.42402786,gene552,FALSE
5520658.36851579,gene552,FALSE
5520910.54831389,gene552,FALSE
5521110.77326492,gene552,FALSE
5521212.9127514,gene552,FALSE
5521453.67691992,gene552,FALSE
5521493.1625562,gene552,FALSE
5521619.97202629,gene552,FALSE
5521867.7699822,gene552,FALSE
5521987.28085204,gene552,FALSE
5522228.94929264,gene552,FALSE
5522305.98795725,gene552,FALSE
5522380.67245344,gene552,FALSE
5522500.31089974,gene552,FALSE
5522688.07152673,gene552,FALSE
5522745.91368546,gene552,FALSE
5523693.70009022,gene552,FALSE
5523771.29689122,gene552,FALSE
5523842.93877761,gene552,FALSE
5524046.18702291,gene552,FALSE
5524458.12456631,gene552,FALSE
5524697.10415928,gene552,FALSE
5524719.79753114,gene552,FALSE
5524835.47032417,gene552,FALSE
5524838.81159411,gene552,FALSE
5524843.13065111,gene552,FALSE
5525077.50458973,gene552,FALSE
5525093.65868505,gene552,FALSE
5525366.21710286,gene552,FALSE
5525738.99961542,gene552,FALSE
5526089.95353585,gene552,FALSE
5526292.52291575,gene552,FALSE
5526337.59141751,gene552,FALSE
5526392.93419213,gene552,FALSE
5526966.83842168,gene552,FALSE
5527686.63571851,gene552,FALSE
5527746.59867106,gene552,FALSE
5527830.3082101,gene552,FALSE
5527975.58941858,gene552,FALSE
5528025.854559,gene552,FALSE
5528266.20857732,gene552,FALSE
5528541.51672131,gene552,FALSE
